,Word,Occurance
46479,catchandrelease,2
46480,bars,1
46481,grassley,1
46482,parkland,6
46483,http45whgovpotusproclamation,1
46484,pictwittercomnhs32bm5zb,1
46485,democratstotally,1
46486,antius,1
46487,httpsinstagramcompbfso1z6gpab,1
46488,pictwittercomti791denty,1
46489,broward,10
46490,goodwin,4
46491,succinctly,1
46492,oldfashioned,1
46493,rosenstein,6
46494,participant,1
46495,altered,1
46496,definitively,1
46497,swaying,1
46498,adshttpstwittercomrobjectivestatus964680122950234112,1
46499,basics,2
46500,liddle’,7
46501,meddle,2
46502,pound,1
46503,mclaughlin,3
46504,kenstarr,1
46505,whitewater,1
46506,winfrey,1
46507,reflective,2
46508,successor,2
46509,orrinhatch,1
46510,r’s,7
46511,schlapp,2
46512,accusation,2
46513,reporteddoesn’t,1
46514,businesseshttpswwwcnbccom20180220smallbusinessconfidencehitsrecordin2018aftertaxreformwinhtml,1
46515,scammed,2
46516,walltowall,1
46517,youhttpstwittercomstevehuskerstatus966117470955364354,1
46518,religions,1
46519,decoration,1
46520,americanheroespictwittercomem0wbbvy5p,1
46521,greatgrandchildren,1
46522,ministryhttp45whgovlfxn7y,1
46523,midst,2
46524,httpswwwyoutubecomwatchvvkblxaikzec,1
46525,pictwittercomcapfx5odip,1
46526,concealed,1
46527,adept,4
46528,teacherscoaches,1
46529,thereproblem,1
46530,we’ll,11
46531,goteamusa,1
46532,olympicspictwittercom3cuzwlvgua,1
46533,deliverpictwittercomwhc2axgwxo,1
46534,salvador,10
46535,cpac2018pictwittercomrd9otu8iex,1
46536,cpac2018pictwittercomqgkw2xgjp0,1
46537,profound,3
46538,cpac2018pictwittercom5gdh7jonkv,1
46539,turnbull,1
46540,http45whgovep8du1,1
46541,pictwittercompkjuw8x9jb,1
46542,secretservice,1
46543,historyhttpstwittercomwaynedupreeshowstatus530588275866877952,1
46544,educators,2
46545,firearms,1
46546,redrawn,1
46547,beneficiaries,6
46548,compromising,2
46549,disgraceand,1
46550,omitted,1
46551,criminality,2
46552,judgenapolitano,1
46553,evidencein,1
46554,implausible,1
46555,turley,3
46556,collusioni,1
46557,aftermath,1
46558,exercising,1
46559,starr,8
46560,paxton,1
46561,2000a,1
46562,lowhttpswwwusatodaycomstorymoneyeconomy20180227usconsumerconfidenceriseshighestlevelsincenovember2000376689002,1
46563,lc,1
46564,sid,1
46565,hegar,1
46566,railroad,2
46567,craddick,1
46568,senatorwicker,1
46569,httpstwittercomsteffannancystatus968578927005351936,1
46570,binion,1
46571,proceed,6
46572,ig,27
46573,gracepictwittercom5amh8nfpjw,1
46574,tent,2
46575,1957pictwittercomz1vvaemlbp,1
46576,godpictwittercomem4lzuzpx9,1
46577,http45whgovbipartisanmtg,1
46578,pictwittercomtmumusor9x,1
46579,emerged,1
46580,emerge,1
46581,magahttpstwittercomusdolstatus969239628921425921,1
46582,2004httpswwwbloombergcomnewsarticles20180301manufacturinginusexpandsatfastestpacesincemay2004,1
46583,2000httpwwwshopfloororg201802conferenceboardconsumerconfidencefebruaryhighestsincenovember2000,1
46584,http45whgovapmkn9,1
46585,pictwittercomofvr0djmef,1
46586,anymorewe,1
46587,agony,2
46588,tvhttpstwittercomericbollingstatus969322148446785537,1
46589,deficithave,1
46590,grahampictwittercom2qmouccvc2,1
46591,dayhttpstwittercomrealdonaldtrumpstatus967083810981597185,1
46592,crazyhttpstwittercomdonaldjtrumpjrstatus969918871355478016,1
46593,barriers,34
46594,imbalance,2
46595,gridiron,1
46596,relocation,1
46597,restrictive,3
46598,wrongdoing,4
46599,httpstwittercomdrudgereportstatus970618970087636994,1
46600,bookhttpstwittercommarkburnetttvstatus971187506300444677,1
46601,55000,2
46602,internationalwomensday,1
46603,awardhttpswwwwhitehousegovbriefingsstatementsfirstladymelaniatrumppresent2018internationalwomencourageaward,1
46604,magapictwittercominwj0qtosz,1
46605,adjusting,2
46606,http45whgovsteel,1
46607,http45whgovsteelaluminumremarks,2
46608,pictwittercomq92fdyzeul,1
46609,http45whgovaluminum,1
46610,pictwittercomrcrkpvchkz,1
46611,magapictwittercomyaaqrca7zs,1
46612,saccone4pa18,2
46613,township,5
46614,repbost,1
46615,firsthttpstwittercomrepboststatus971859015700570113,1
46616,impose,5
46617,yountville,1
46618,kristian,1
46619,saucier,1
46620,diplomatically,1
46621,ominous,1
46622,korea’s,1
46623,startled,1
46624,amazedthey,1
46625,fakethey,1
46626,httpswwwfacebookcomdonaldtrumpvideos10160713139290725,1
46627,againpictwittercomckbcosdq2l,1
46628,cobb,2
46629,russiajust,1
46630,governmenta,1
46631,conceal,1
46632,demswill,1
46633,houstonstrongpictwittercomio6b42jixa,1
46634,indepth,1
46635,pompeo,18
46636,gina,8
46637,haspel,5
46638,californiapictwittercomfu6ukc271l,1
46639,curbing,1
46640,importation,2
46641,dolehttpstwittercomfoxnewsstatus973183304517251079,1
46642,prey,1
46643,prohibit,1
46644,jurisdictions,2
46645,buildthewallpictwittercomngqnueukvj,1
46646,miramar,1
46647,backpictwittercomoct1nh3don,1
46648,americapictwittercomvkxbd0cgh1,1
46649,unfilled,1
46650,fundamentals,1
46651,testifying,6
46652,senatecommerce,1
46653,infrastructureinamerica,1
46654,magahttpstwittercomfoxnewsstatus974016068787363840,1
46655,againpictwittercomcuutl5szxq,1
46656,happeningpictwittercom4kpofeii3i,1
46657,aviators,1
46658,usnavyhttpstwittercomflynavystatus974104389135745024,1
46659,usnegotiating,1
46660,dothey,1
46661,varadkar,2
46662,whitehousepictwittercomzt3wnizr2l,1
46663,shamrockbowl,1
46664,pictwittercomzbogpae09g,1
46665,iraqsyria,1
46666,tarkanian,2
46667,heller,2
46668,unopposed,1
46669,14year,1
46670,highhttpswwwwsjcomarticlesusconsumerconfidencehitsfresh14yearhigh1521209584,1
46671,choirboy,1
46672,stpatricksdaypictwittercom4vvsw2smhb,1
46673,concluded,5
46674,mueller,216
46675,improperly,2
46676,sourceor,1
46677,memos,11
46678,hardened,4
46679,addeddoes,1
46680,818,1
46681,continent,1
46682,tamed,1
46683,nationalagricultureday,1
46684,excoriate,1
46685,forthcoming,3
46686,yearmost,1
46687,giveaways,1
46688,http45whgovsection301,1
46689,pictwittercomnmzqos3bua,1
46690,magahttpstwittercomcharliekirk11status976902264769179648,1
46691,4918,1
46692,handover,1
46693,insufficient,2
46694,omnibus,5
46695,lineitem,1
46696,billshttpstwittercomfoxnewsstatus977235839326609409,1
46697,attacker,1
46698,swapping,1
46699,combatants,1
46700,casedon’t,1
46701,youpictwittercom6eui31r4gz,1
46702,greek,2
46703,httpswwwwhitehousegovpresidentialactionspresidentdonaldjtrumpproclaimsmarch252018greekindependencedaynationaldaycelebrationgreekamericandemocracy,1
46704,pictwittercomgltmwxina2,1
46705,howiecarrshow,1
46706,magapictwittercomjyhjpojkhe,1
46707,underlying,6
46708,voluminous,1
46709,magahttpstwittercomcnbcnowstatus978361225359822851,1
46710,crisishttpstwittercomwhitehousestatus978660679447130118,1
46711,ustraderep,1
46712,korus,1
46713,californias,4
46714,wallpictwittercompmcnoxxlkh,1
46715,intend,2
46716,ronny,1
46717,wilkie,1
46718,shulkin’s,1
46719,stateoftheart,1
46720,refinedpictwittercombu3ks62c0x,1
46721,45year,2
46722,againhttpswwwbloombergcomnewsarticles20180329usjoblessclaimsdeclinetolowestlevelsincejanuary1973,1
46723,disrepair,1
46724,pridepictwittercomq9rpzi2d2s,1
46725,pictwittercomum3yj6luid,1
46726,company’s,1
46727,ballooned,1
46728,po,2
46729,parcel,1
46730,amazon’s,2
46731,moonbeam,1
46732,pardoned,1
46733,kidnapping,1
46734,caravans,21
46735,flowing,5
46736,flows,3
46737,naftathey,1
46738,sinclair,5
46739,unredacted,5
46740,egg,2
46741,rollpictwittercombomjrk8fyk,1
46742,dayhttpswwwwhitehousegovpresidentialactionspresidentdonaldjtrumpproclaimsapril22018worldautismawarenessday,1
46743,procedure,2
46744,honduras,16
46745,annagiaritelli,1
46746,dcexaminerpictwittercomzzycnodcqj,1
46747,autismawarenessday,1
46748,lightitupbluepictwittercomjazse6yees,1
46749,fakers,3
46750,caravan,14
46751,cheatin’,1
46752,bourne,1
46753,estonia,1
46754,kerstikaljulaid,1
46755,lithuania,1
46756,grybauskaitelt,1
46757,latvia,1
46758,vejonis,1
46759,anniversaries,1
46760,balticsummit,1
46761,http45whgovrtvrmd,2
46762,pictwittercomrrftytgevb,1
46763,borderpictwittercomz7fqqkcnez,1
46764,youtube’s,1
46765,uncheckedcrime,1
46766,assassination,1
46767,king’s,1
46768,mlk50,1
46769,http45whgovdrking50th,1
46770,pictwittercomsh0esmsymt,1
46771,percenthttpwwwbreitbartcombiggovernment20180404stillrisingrasmussenpollshowsdonaldtrumpapprovalratingsnow51percent,1
46772,willingness,1
46773,defiant,2
46774,ip,2
46775,takehome,1
46776,bonusespictwittercom0u3dpljiv2,1
46777,wvgovernor,4
46778,magapictwittercomiwpuqnadmm,1
46779,wto,6
46780,pruitt,3
46781,businesspictwittercom5jxdojpzmn,1
46782,forcehttpswwwcnbccom20180406betfoundertrumpeconomybringsblackworkersbackintolaborforcehtml,1
46783,bernieandsid,1
46784,luckhttpstwittercom77wabcradiostatus982267454880559118,1
46785,humboldt,1
46786,sealing,1
46787,angrily,1
46788,relating,1
46789,stalling,1
46790,firemen,1
46791,predecessor,2
46792,mindless,1
46793,atrocity,2
46794,lockdown,1
46795,encircled,1
46796,inaccessible,2
46797,whatsoever,7
46798,lawpictwittercomzkggplaads,1
46799,http45whgovcabinetmtg,1
46800,pictwittercom7agbwbfnuw,1
46801,attorney–client,1
46802,unwavering,3
46803,uniformpictwittercombjwkcmx0il,1
46804,barriersalso,1
46805,enlightenment,2
46806,transfers,1
46807,crimson,1
46808,rolltide,1
46809,http45whgovalabama,1
46810,pictwittercomjfgue4iis1,1
46811,skype,1
46812,ukraineanother,1
46813,bolton,4
46814,raid,5
46815,partnering,1
46816,nscsafetys,1
46817,prescribed,1
46818,ellipse,1
46819,httpswwwfacebookcomevents2520746264816589tiia,1
46820,pictwittercomxvscpqvakq,1
46821,reformhttpsnypostcom20180410trumpjusttookagiantsteptowardsactualwelfarereform,1
46822,againpictwittercomb9z5nfdkcl,1
46823,hashoah,1
46824,jews,9
46825,neveragain,1
46826,holocaustremembrancedayhttpswwwwhitehousegovpresidentialactionspresidentdonaldjtrumpproclaimsapril12april192018daysremembrancevictimsholocaust,1
46827,historically,5
46828,cooperative,3
46829,travelled,1
46830,taxcutspictwittercomrwalpcrph5,1
46831,taxcutspictwittercomosgze0irbf,1
46832,cradling,1
46833,diduntil,1
46834,slime,1
46835,botch,1
46836,usapictwittercomgrabsryubx,1
46837,httpswwwpscptvwbafqbzfvtlfstfjub1dwuxd8mxzpehdbtlbfue1hqmckc7ozrbdiii4d56ilwey3cvmnxz4b8zxlptskwzrx,1
46838,slimeball,1
46839,comey’s,12
46840,mccabe’s,4
46841,precision,2
46842,raided,3
46843,deflated,1
46844,devaluation,5
46845,abepictwittercom538eyyfwdq,1
46846,aggravated,1
46847,felons,3
46848,bushpictwittercom4ow72iddqx,1
46849,jpnpmo,3
46850,abeshinzopictwittercomqxmpcgrycf,1
46851,brunson,10
46852,contingencies,1
46853,breeding,1
46854,abeshinzo,14
46855,clubpictwittercomyqu7phifou,1
46856,afternoonpictwittercomywu2ceih8b,1
46857,successpictwittercom2nnitfwfbl,1
46858,brown’s,1
46859,naskeywest,1
46860,interagency,1
46861,northcom,1
46862,southcompictwittercomr906ixnbcg,1
46863,jiatfsouth,1
46864,noradnorthcom,1
46865,southcomwatch,1
46866,workhttpstwittercomfoxnewsstatus987027201836109824,1
46867,obstructing,7
46868,portion,4
46869,gcsoflorida,1
46870,deputies,2
46871,142,2
46872,existed,5
46873,flynn’s,3
46874,shadey,1
46875,annapolis,5
46876,republicansgot,1
46877,generate,1
46878,intercontinental,1
46879,vow,1
46880,flunkie,1
46881,drunkdrugged,1
46882,accountlawyer,1
46883,httpswwwdonaldjtrumpcomrallieswashingtonmiapr2018,1
46884,pictwittercomghdtghw5fu,1
46885,youpictwittercomhqoufgmbqs,1
46886,whitehousepictwittercomauj3rlzyax,1
46887,sylvester,1
46888,stallone,1
46889,tribulations,1
46890,declassify,4
46891,refer,3
46892,magoo,1
46893,peepers,1
46894,charactersjust,1
46895,closure,3
46896,tellbut,1
46897,matalin,1
46898,strassel,5
46899,sheriff’s,4
46900,itpictwittercomnlhxppwmzt,1
46901,maxing,1
46902,stat,1
46903,pictwittercomju1fxhgjad,1
46904,torontostronghttpstwittercomjustintrudeaustatus988823568355078145,1
46905,debbielesko,2
46906,az08,1
46907,usfrance,1
46908,‘unbreakable’,1
46909,righthttp45whgovpxdvqt,1
46910,jimrenacci,1
46911,brigitte,2
46912,honorpictwittercomwgjcwqszyp,1
46913,republics,1
46914,soulpictwittercom01c8isgdb3,1
46915,lesko,1
46916,donehe,1
46917,abuzz,1
46918,kanye,8
46919,coolhttpstwittercomkanyeweststatus989179757651574784,1
46920,httpstwittercomkanyeweststatus989227154993963009,1
46921,2026,2
46922,nevins,1
46923,conspired,3
46924,takebackday,3
46925,october’s,1
46926,pills,3
46927,httptakebackdaydeagov,3
46928,daypictwittercomw00yxl1rwk,1
46929,tester,14
46930,admiraldoctor,1
46931,tester’s,1
46932,bustthe,1
46933,petehegseth,8
46934,timewell,1
46935,nextrevfnc,3
46936,linesmuch,1
46937,cede,1
46938,housefreedom,1
46939,freshman,2
46940,‘caravan’,1
46941,unending,1
46942,bonkers,3
46943,naftabut,1
46944,mbuhari,1
46945,whitehousepictwittercomapoc3cusjv,1
46946,armywpfootball,4
46947,knights,2
46948,congratulationshttpswwwpscptvwbbisizfvtlfstfjub1dwuxd8mux5r0jytgvqqldhtrsgtmcywvloay5zhetjeea9lzcdy2vnskpjacvppfft4s,1
46949,armywpfootballpictwittercomrmalozmwtk,1
46950,1380,1
46951,whitehousepictwittercomfyygwtoddi,1
46952,intrusion,1
46953,employeewhat,1
46954,outrageousas,1
46955,unfettered,1
46956,digenova,5
46957,illicit,5
46958,jarrett,9
46959,redacting,1
46960,unequal,1
46961,secpompeopictwittercomecrmgkxmqf,1
46962,c130,1
46963,avail,3
46964,ainsley,1
46965,earnhardt,1
46966,bookbring,1
46967,retainer,1
46968,nondisclosure,3
46969,nda,1
46970,clifford,2
46971,daniels,1
46972,extortionist,1
46973,http45whgovu33k7z,1
46974,pictwittercomaswtfpu290,1
46975,4yrs,1
46976,nationaldayofprayerpictwittercomnfuc3uyql8,1
46977,historypictwittercomeonj1y8oju,1
46978,lawabiding,3
46979,americapictwittercom3ponpv24p4,1
46980,andypuzder,2
46981,ohiohttpswwwpscptvwbb4amdfvtlfstfjub1dwuxd8mwrsslpluxdxqw9hqjlt8gbvqabo7l7kcsxvzal9vi4thsxjq6nsxnamvlqz,1
46982,blankenship,1
46983,stateno,1
46984,jenkins,2
46985,morrisey,4
46986,crimethere,1
46987,injusticeand,1
46988,‘till,1
46989,unrevealed,1
46990,salena,1
46991,zito,1
46992,grenell,1
46993,probers,1
46994,impacts,3
46995,alway,1
46996,dealhttpswwwpscptvwbchofdfvtlfstfjub1dwuxd8mvlxs0rkrwt3rg9lvughovnqhumtofskvneetrthrkhtbwcwtkulteuhh3st1s,1
46997,defective,3
46998,weaponspictwittercom58qwblzxih,1
46999,candace,1
47000,thinkers,2
47001,onso,1
47002,dewine,1
47003,gentlemen,1
47004,awol,2
47005,homepictwittercomhisaci95cb,1
47006,magahttpswwwpscptvwbctc2jfvtlfstfjub1dwuxd8mvlxskrkchdyt0jkvuohyplk8jzo8ltj6ghlxy2vanjweo84nio1evicmt15m57s,1
47007,pharmacy,2
47008,counterhttpswwwpscptvwbcxlgzfvtlfstfjub1dwuxd8mujssmpywxzovljkdx7hbfdovng00ftv64flypcg0p4pnxauuoxlacsaqvt6s,1
47009,medication,1
47010,donepictwittercom9bzevaninx,1
47011,administration’s,5
47012,antitrust,3
47013,reachedjust,1
47014,daypictwittercomzw71dnt7tj,1
47015,zte,4
47016,compatible,1
47017,usembassyjerusalem,1
47018,httppscptvw1kvjpwoqeldge,1
47019,exaggeration,2
47020,wellwishers,1
47021,unsourced,2
47022,10000000,1
47023,deb,2
47024,fischer,2
47025,todayhttpstwittercomdebfischernestatus996371820512194560,1
47026,100pictwittercomxdtyrueok1,1
47027,peaceofficersmemorialdaypictwittercomagxulppyag,1
47028,examiner,7
47029,cortessteve,1
47030,winninghttpswwwwashingtonexaminercomopinionopedstrumpswinningstreakrivalsoneofthegreateststreaksinsports,1
47031,choicemission,1
47032,mirziyoyev,1
47033,uzbekistan,1
47034,whitehousepictwittercom3ekhchjnya,1
47035,donothing,1
47036,confirmgina,1
47037,historyand,2
47038,embedded,1
47039,informant,7
47040,unwarranted,1
47041,haspelpictwittercomn1xj9lsv9d,1
47042,liu,2
47043,hepictwittercom9t7iq6f3xe,1
47044,mauricio,1
47045,unleashing,3
47046,thempictwittercomfg5w1swihk,1
47047,greggjarrett,14
47048,begrudgingly,2
47049,withdraw,3
47050,implanted,1
47051,fe,1
47052,foreverpictwittercomltj0d29hsv,1
47053,redemption,1
47054,prisonreformpictwittercomyk5ujuyghn,1
47055,antónio,1
47056,guterres,1
47057,jobpictwittercompquv6cyh2z,1
47058,abundance,1
47059,armedforcesday,1
47060,selfless,3
47061,nationpictwittercomjbjvrkv1hh,1
47062,infiltrating,2
47063,conclusive,4
47064,indicating,1
47065,20000000,1
47066,collussion,1
47067,145000000,1
47068,mccabes,1
47069,oh’,2
47070,fbidoj,1
47071,surveilled,2
47072,farmagricultural,1
47073,filtering,1
47074,panicking,1
47075,dossierhe,1
47076,briefs,1
47077,genesis,1
47078,asahutchinson,2
47079,jaein,2
47080,whitehousepictwittercomyvoxnia1dm,1
47081,martintruexjr,2
47082,yesterdaypictwittercom5cr2oybrnq,1
47083,roe,1
47084,capitalspictwittercomeff54tmett,1
47085,seemingly,4
47086,rendered,1
47087,napolitano,5
47088,spygate,10
47089,tomi,1
47090,lahren,1
47091,dodd,1
47092,autoworkers,2
47093,sbalist,1
47094,sbagalapictwittercommpkwukx08o,1
47095,heartbreak,1
47096,unionpictwittercomgs0cgjyqxu,1
47097,resistancepictwittercomvkmcizwt8v,1
47098,workpictwittercomsmaz8hfas4,1
47099,donepictwittercomw3luiq8swh,1
47100,unpictwittercomrlwxxbxfkx,1
47101,resistance,5
47102,livespictwittercompxe9z4efyz,1
47103,worldpictwittercomjt0gfxt0lc,1
47104,s2155,1
47105,http45whgovhqzucz,1
47106,pictwittercomgi0qge6ukx,1
47107,medalofhonor,1
47108,operator,1
47109,britt,1
47110,slabinski,1
47111,http45whgovmedalofhonor,1
47112,pictwittercomr3acmkwsqj,1
47113,alluding,1
47114,expenditure,2
47115,spywidespread,1
47116,mollie,4
47117,hemingway,4
47118,nurtured,1
47119,navalacademy,2
47120,aweighpictwittercomaolbk7y16a,1
47121,youhttpstwittercomusnavystatus1000060619108712449,1
47122,usapictwittercomv9tgeo8my4,1
47123,billionyear,1
47124,reopen,1
47125,reinstating,2
47126,joshua,1
47127,seaman,1
47128,noblesville,1
47129,automatic,2
47130,disagreement,1
47131,koreaand,1
47132,reinstated,2
47133,informants,2
47134,indelibly,1
47135,joshpictwittercom2x0cke4stx,1
47136,journeyed,1
47137,nationthey,1
47138,artie,1
47139,muller,1
47140,arrangements,2
47141,cart,1
47142,memorialdaypictwittercomiohcuhi4dq,1
47143,18years,1
47144,oddthis,1
47145,arlingtonnatl,2
47146,memorialdaypictwittercomysyahf7bnu,1
47147,hallowed,2
47148,cemeteries,1
47149,burial,1
47150,tapestry,1
47151,prairies,1
47152,povertypictwittercomaow3qwn2sv,1
47153,shaped,2
47154,communitiespictwittercomq9cocqeedc,1
47155,lawmaker,1
47156,republicansremember,1
47157,membersnot,1
47158,gubernatorial,2
47159,mistakenly,3
47160,cages,6
47161,backfires,1
47162,countrybipartisan,1
47163,chol,1
47164,wiretap,1
47165,aideit,1
47166,campaignpeople,1
47167,spyingthis,1
47168,scandalous,1
47169,clintonrussiafbijusticeobamacomeylynch,1
47170,reptrey,1
47171,expressing,1
47172,recusal,2
47173,afterward,1
47174,‘oh,1
47175,tooand,1
47176,iger,2
47177,valerie,1
47178,barr,16
47179,righttotry,3
47180,lawpictwittercomvd8cn5yfio,1
47181,illnesses,1
47182,promisepictwittercomfiuwhpupol,1
47183,http45whgovrighttotry,1
47184,pictwittercomhftpyjlv4h,1
47185,sentencingpictwittercomuoy4uj41jf,1
47186,repdandonovan,2
47187,novemberand,1
47188,betrayal,2
47189,infiltration,1
47190,d’souza,1
47191,agricultural,18
47192,lumber,1
47193,guardpictwittercomraypbogxuz,1
47194,irwin,1
47195,antitrumpers,1
47196,brokenhttpstwittercompgatourstatus996846314028716032,1
47197,pictwittercom8li2lomgkh,1
47198,thishttpstwittercomnytimesstatus1002760314734170113,1
47199,deadhttpstwittercomrobbystarbuckstatus1001949868460593152,1
47200,counseljustice,1
47201,tolerated,2
47202,watters,3
47203,offensesconstitution,1
47204,thisstormtrooper,1
47205,500th,1
47206,judgeships,3
47207,scholars,3
47208,soybeans,4
47209,500days,1
47210,http45whgovgnws8u,1
47211,pictwittercom1vceotk1ci,1
47212,chorus,1
47213,recuse,1
47214,himselfi,1
47215,ruinedand,1
47216,bigwe,1
47217,separating,1
47218,worldhe,1
47219,everyone’s,3
47220,rogerwicker,1
47221,faulkner,1
47222,rescissions,1
47223,15000000000,1
47224,pictwittercom4ojdqtmeix,1
47225,counterintelligence,2
47226,farrell,3
47227,undermine,3
47228,tradecraft,1
47229,pale,1
47230,burglary,1
47231,senate’s,2
47232,recess,1
47233,ceejay,1
47234,metcalf,1
47235,merrily,1
47236,sighting,1
47237,rohrabacher,2
47238,74th,1
47239,allied,2
47240,1944,1
47241,craft,4
47242,airplanes,4
47243,hellpictwittercomzv8pqovg9h,1
47244,vamissionact,1
47245,http45whgovdywjnq,1
47246,pictwittercom4osudwizwo,1
47247,federally,1
47248,buildhttpstwittercomdhsgovstatus1004428874221056002,1
47249,problembut,1
47250,counselall,1
47251,multimillion,2
47252,humiliatingly,1
47253,awan,1
47254,divert,1
47255,againpictwittercomkppruu5oz3,1
47256,yearshttpswwwwashingtonexaminercompolicyeconomytotaljoblessclaimsrunningatlowestlevelin44years,1
